,Subject,Accelorometer Axis,Signal Length,Dimension,Delay,Permutation Entropy,Complexity,Activity,Body Part
2871,7.0,y,1024.0,6.0,1.0,0.5821095092930408,0.4110459389286364,Climbing Up,chest
2872,7.0,y,2048.0,6.0,1.0,0.6063398842928859,0.41090301732197365,Climbing Up,chest
2873,7.0,y,4096.0,6.0,1.0,0.6143954260633492,0.40628551081361,Climbing Up,chest
2874,7.0,y,1024.0,6.0,2.0,0.7236541650163518,0.4221647326884187,Climbing Up,chest
2875,7.0,y,2048.0,6.0,2.0,0.7547400663597024,0.39395679630265146,Climbing Up,chest
2876,7.0,y,4096.0,6.0,2.0,0.7743194738501552,0.3708123105087666,Climbing Up,chest
2877,7.0,y,1024.0,6.0,3.0,0.766372396572885,0.4008591589037125,Climbing Up,chest
2878,7.0,y,2048.0,6.0,3.0,0.7942084425942216,0.36622475056316217,Climbing Up,chest
2879,7.0,y,4096.0,6.0,3.0,0.8107833877150031,0.34205991694124666,Climbing Up,chest
2880,7.0,z,1024.0,3.0,1.0,0.8570747316340804,0.11862925854471437,Climbing Up,chest
2881,7.0,z,2048.0,3.0,1.0,0.8622061873247935,0.11492242854294198,Climbing Up,chest
2882,7.0,z,4096.0,3.0,1.0,0.861614054658417,0.11517746504103862,Climbing Up,chest
2883,7.0,z,1024.0,3.0,2.0,0.9696946080532695,0.02864953104570989,Climbing Up,chest
2884,7.0,z,2048.0,3.0,2.0,0.9781007480481481,0.020729843483742627,Climbing Up,chest
2885,7.0,z,4096.0,3.0,2.0,0.9773641565918848,0.021379080243903843,Climbing Up,chest
2886,7.0,z,1024.0,3.0,3.0,0.986136927302842,0.013767668487904384,Climbing Up,chest
2887,7.0,z,2048.0,3.0,3.0,0.9914556988784007,0.008530516720319532,Climbing Up,chest
2888,7.0,z,4096.0,3.0,3.0,0.9919337196965288,0.008023077028856527,Climbing Up,chest
2889,7.0,z,1024.0,4.0,1.0,0.7882401671354726,0.2177503988914469,Climbing Up,chest
2890,7.0,z,2048.0,4.0,1.0,0.7959941548507576,0.21074303345561954,Climbing Up,chest
2891,7.0,z,4096.0,4.0,1.0,0.7953741902830517,0.21047213609249674,Climbing Up,chest
2892,7.0,z,1024.0,4.0,2.0,0.9443829462189673,0.0695938922892287,Climbing Up,chest
2893,7.0,z,2048.0,4.0,2.0,0.9560885589264759,0.05572928136329352,Climbing Up,chest
2894,7.0,z,4096.0,4.0,2.0,0.9582242784545201,0.052425254495715785,Climbing Up,chest
2895,7.0,z,1024.0,4.0,3.0,0.9755147440271141,0.03133272313050816,Climbing Up,chest
2896,7.0,z,2048.0,4.0,3.0,0.9839834177015485,0.020959236553279074,Climbing Up,chest
2897,7.0,z,4096.0,4.0,3.0,0.9832584563299334,0.022227229502507363,Climbing Up,chest
2898,7.0,z,1024.0,5.0,1.0,0.7456840462478673,0.3088123824895309,Climbing Up,chest
2899,7.0,z,2048.0,5.0,1.0,0.7577202749476084,0.2977132177658331,Climbing Up,chest
2900,7.0,z,4096.0,5.0,1.0,0.7584351675654196,0.296784075362174,Climbing Up,chest
2901,7.0,z,1024.0,5.0,2.0,0.9239860874265083,0.1297580099858949,Climbing Up,chest
2902,7.0,z,2048.0,5.0,2.0,0.9414817162398545,0.0995644284068061,Climbing Up,chest
2903,7.0,z,4096.0,5.0,2.0,0.9443313307427377,0.09329448413966482,Climbing Up,chest
2904,7.0,z,1024.0,5.0,3.0,0.9511821628757645,0.08325708765428928,Climbing Up,chest
2905,7.0,z,2048.0,5.0,3.0,0.9661926915057957,0.05753375745068263,Climbing Up,chest
2906,7.0,z,4096.0,5.0,3.0,0.9647857602314246,0.060446780177926165,Climbing Up,chest
2907,7.0,z,1024.0,6.0,1.0,0.7029053888451143,0.42114596773794405,Climbing Up,chest
2908,7.0,z,2048.0,6.0,1.0,0.7257051344559523,0.3994881743506759,Climbing Up,chest
2909,7.0,z,4096.0,6.0,1.0,0.733015487502641,0.3896096255055164,Climbing Up,chest
2910,7.0,z,1024.0,6.0,2.0,0.875871588358289,0.2793632147460597,Climbing Up,chest
2911,7.0,z,2048.0,6.0,2.0,0.9084989506875898,0.2087745117050696,Climbing Up,chest
2912,7.0,z,4096.0,6.0,2.0,0.9187505636034771,0.17876559685378382,Climbing Up,chest
2913,7.0,z,1024.0,6.0,3.0,0.8768824102442944,0.27781880613403775,Climbing Up,chest
2914,7.0,z,2048.0,6.0,3.0,0.9186988592833177,0.18935832954101894,Climbing Up,chest
2915,7.0,z,4096.0,6.0,3.0,0.9245993321885949,0.17042428344915952,Climbing Up,chest
2916,7.0,x,1024.0,3.0,1.0,0.8630294660210032,0.11391534202091858,Climbing Down,chest
2917,7.0,x,2048.0,3.0,1.0,0.8609349630110034,0.11522275404591943,Climbing Down,chest
2918,7.0,x,4096.0,3.0,1.0,0.8648850959564442,0.11278633466426809,Climbing Down,chest
2919,7.0,x,1024.0,3.0,2.0,0.9655212135670876,0.03181228300643634,Climbing Down,chest
2920,7.0,x,2048.0,3.0,2.0,0.9649788407926985,0.032084870809419117,Climbing Down,chest
2921,7.0,x,4096.0,3.0,2.0,0.9654536383337109,0.031812821627785336,Climbing Down,chest
2922,7.0,x,1024.0,3.0,3.0,0.9894599000707139,0.00990138158370293,Climbing Down,chest
2923,7.0,x,2048.0,3.0,3.0,0.9879440719276462,0.011251341836675735,Climbing Down,chest
2924,7.0,x,4096.0,3.0,3.0,0.9876483531275203,0.011639573720244852,Climbing Down,chest
2925,7.0,x,1024.0,4.0,1.0,0.8023611156002346,0.19835895938749473,Climbing Down,chest
2926,7.0,x,2048.0,4.0,1.0,0.7978838685550823,0.2011522485187319,Climbing Down,chest
2927,7.0,x,4096.0,4.0,1.0,0.8061425740146135,0.19382096549725245,Climbing Down,chest
2928,7.0,x,1024.0,4.0,2.0,0.9475436649472565,0.06485343139954838,Climbing Down,chest
2929,7.0,x,2048.0,4.0,2.0,0.9468031194276991,0.06459095879318526,Climbing Down,chest
2930,7.0,x,4096.0,4.0,2.0,0.9452666750927939,0.0666385628129657,Climbing Down,chest
2931,7.0,x,1024.0,4.0,3.0,0.9748599442609021,0.03182447820314412,Climbing Down,chest
2932,7.0,x,2048.0,4.0,3.0,0.9764448312002129,0.030124083998172565,Climbing Down,chest
2933,7.0,x,4096.0,4.0,3.0,0.9768376031971173,0.029821720905730445,Climbing Down,chest
2934,7.0,x,1024.0,5.0,1.0,0.7619915109195459,0.2954881805059616,Climbing Down,chest
2935,7.0,x,2048.0,5.0,1.0,0.7626307896578621,0.2885769605571703,Climbing Down,chest
2936,7.0,x,4096.0,5.0,1.0,0.7740921129339584,0.2743533073727993,Climbing Down,chest
2937,7.0,x,1024.0,5.0,2.0,0.9208877943196295,0.1275852670465729,Climbing Down,chest
2938,7.0,x,2048.0,5.0,2.0,0.9272078122058796,0.11720134835314086,Climbing Down,chest
2939,7.0,x,4096.0,5.0,2.0,0.9274476908698452,0.11668442904338176,Climbing Down,chest
2940,7.0,x,1024.0,5.0,3.0,0.951881600231168,0.08512968782808325,Climbing Down,chest
2941,7.0,x,2048.0,5.0,3.0,0.9619236247041693,0.06860737690284759,Climbing Down,chest
2942,7.0,x,4096.0,5.0,3.0,0.9653362468729508,0.06187536019182619,Climbing Down,chest
2943,7.0,x,1024.0,6.0,1.0,0.7212105853313594,0.4156727462002563,Climbing Down,chest
2944,7.0,x,2048.0,6.0,1.0,0.7303752488348275,0.39465735915879196,Climbing Down,chest
2945,7.0,x,4096.0,6.0,1.0,0.7465787829113035,0.37041804728908184,Climbing Down,chest
2946,7.0,x,1024.0,6.0,2.0,0.8642293113829761,0.29948360929792306,Climbing Down,chest
2947,7.0,x,2048.0,6.0,2.0,0.890189627706781,0.24199012461238506,Climbing Down,chest
2948,7.0,x,4096.0,6.0,2.0,0.9032474787222015,0.20722278890971604,Climbing Down,chest
2949,7.0,x,1024.0,6.0,3.0,0.8941372154841795,0.2547100453841698,Climbing Down,chest
2950,7.0,x,2048.0,6.0,3.0,0.9277671998553553,0.17767994208352408,Climbing Down,chest
2951,7.0,x,4096.0,6.0,3.0,0.9440834256931523,0.13470103364938507,Climbing Down,chest
2952,7.0,y,1024.0,3.0,1.0,0.8127238391460954,0.14899990374792943,Climbing Down,chest
2953,7.0,y,2048.0,3.0,1.0,0.8154694394257084,0.14716910301924793,Climbing Down,chest
2954,7.0,y,4096.0,3.0,1.0,0.8159051489692039,0.14681189900384156,Climbing Down,chest
2955,7.0,y,1024.0,3.0,2.0,0.9384500089040043,0.056159455890389315,Climbing Down,chest
2956,7.0,y,2048.0,3.0,2.0,0.9363625785605187,0.05796256214139633,Climbing Down,chest
2957,7.0,y,4096.0,3.0,2.0,0.9363441026717418,0.05807351740190594,Climbing Down,chest
2958,7.0,y,1024.0,3.0,3.0,0.9739203971427867,0.024777516512482584,Climbing Down,chest
2959,7.0,y,2048.0,3.0,3.0,0.9651107640755153,0.032583522751474844,Climbing Down,chest
2960,7.0,y,4096.0,3.0,3.0,0.9668884561734099,0.030976314576303964,Climbing Down,chest
2961,7.0,y,1024.0,4.0,1.0,0.7260856341539225,0.2504690134710154,Climbing Down,chest
2962,7.0,y,2048.0,4.0,1.0,0.7351505663127696,0.24122203124289035,Climbing Down,chest
2963,7.0,y,4096.0,4.0,1.0,0.7354516370278045,0.2412261513275924,Climbing Down,chest
2964,7.0,y,1024.0,4.0,2.0,0.898947712107494,0.1172779124259974,Climbing Down,chest
2965,7.0,y,2048.0,4.0,2.0,0.8953852732395008,0.11969001592824223,Climbing Down,chest
2966,7.0,y,4096.0,4.0,2.0,0.895528179228548,0.12101104833189315,Climbing Down,chest
2967,7.0,y,1024.0,4.0,3.0,0.9459181114453133,0.06533383974327107,Climbing Down,chest
2968,7.0,y,2048.0,4.0,3.0,0.933225240769588,0.07822446206422658,Climbing Down,chest
2969,7.0,y,4096.0,4.0,3.0,0.9387224960459376,0.07221146141272748,Climbing Down,chest
2970,7.0,y,1024.0,5.0,1.0,0.6771713442684127,0.3373150557700146,Climbing Down,chest
2971,7.0,y,2048.0,5.0,1.0,0.6888852317815528,0.32649756752526027,Climbing Down,chest
2972,7.0,y,4096.0,5.0,1.0,0.6904093343139855,0.32373145799187714,Climbing Down,chest
2973,7.0,y,1024.0,5.0,2.0,0.8604316259082699,0.21108828885296504,Climbing Down,chest
2974,7.0,y,2048.0,5.0,2.0,0.8608271788907877,0.20291532198067472,Climbing Down,chest
2975,7.0,y,4096.0,5.0,2.0,0.8642670868857932,0.19999411271393847,Climbing Down,chest
2976,7.0,y,1024.0,5.0,3.0,0.9090017519092973,0.14774757917397796,Climbing Down,chest
2977,7.0,y,2048.0,5.0,3.0,0.8946230424361155,0.16045535264846503,Climbing Down,chest
2978,7.0,y,4096.0,5.0,3.0,0.90386158340939,0.14625200025136023,Climbing Down,chest
2979,7.0,y,1024.0,6.0,1.0,0.6338888673512058,0.429162226530543,Climbing Down,chest
2980,7.0,y,2048.0,6.0,1.0,0.6512534011326749,0.4175886214115024,Climbing Down,chest
2981,7.0,y,4096.0,6.0,1.0,0.6559424364426041,0.4096900133397899,Climbing Down,chest
2982,7.0,y,1024.0,6.0,2.0,0.8058026227024244,0.3653563534551028,Climbing Down,chest
2983,7.0,y,2048.0,6.0,2.0,0.8143202633790458,0.33668767502113134,Climbing Down,chest
2984,7.0,y,4096.0,6.0,2.0,0.8260099483259108,0.3160789590204872,Climbing Down,chest
2985,7.0,y,1024.0,6.0,3.0,0.8422336320653334,0.33009561127695847,Climbing Down,chest
2986,7.0,y,2048.0,6.0,3.0,0.8427855559570494,0.3060362068765962,Climbing Down,chest
2987,7.0,y,4096.0,6.0,3.0,0.8626058169160464,0.2682145134851665,Climbing Down,chest
2988,7.0,z,1024.0,3.0,1.0,0.9136355365768306,0.07595014967697901,Climbing Down,chest
2989,7.0,z,2048.0,3.0,1.0,0.918214506538585,0.07224379779868985,Climbing Down,chest
2990,7.0,z,4096.0,3.0,1.0,0.9192052550613281,0.0713579190066427,Climbing Down,chest
2991,7.0,z,1024.0,3.0,2.0,0.9999839065291097,1.5881683473388185e-05,Climbing Down,chest
2992,7.0,z,2048.0,3.0,2.0,0.9998527310114005,0.00014614116133611474,Climbing Down,chest
2993,7.0,z,4096.0,3.0,2.0,0.9993258714308375,0.0006718197797603449,Climbing Down,chest
2994,7.0,z,1024.0,3.0,3.0,0.9964239089960134,0.0035021338408525644,Climbing Down,chest
2995,7.0,z,2048.0,3.0,3.0,0.9956337485958311,0.004342662570564086,Climbing Down,chest
2996,7.0,z,4096.0,3.0,3.0,0.995865335642195,0.0041432560200331805,Climbing Down,chest
2997,7.0,z,1024.0,4.0,1.0,0.8510400048619002,0.17719442665542626,Climbing Down,chest
2998,7.0,z,2048.0,4.0,1.0,0.8573810688122926,0.17283914839711748,Climbing Down,chest
2999,7.0,z,4096.0,4.0,1.0,0.8577394216961352,0.17178874716433395,Climbing Down,chest
3000,7.0,z,1024.0,4.0,2.0,0.996717389630769,0.004288671759696517,Climbing Down,chest
3001,7.0,z,2048.0,4.0,2.0,0.996928811184737,0.004069869547973609,Climbing Down,chest
3002,7.0,z,4096.0,4.0,2.0,0.9968007331277857,0.004271343563774321,Climbing Down,chest
3003,7.0,z,1024.0,4.0,3.0,0.9895803587901885,0.013605889369319365,Climbing Down,chest
3004,7.0,z,2048.0,4.0,3.0,0.9870619910353612,0.016537057719760533,Climbing Down,chest
3005,7.0,z,4096.0,4.0,3.0,0.9887495096458402,0.014421747280689162,Climbing Down,chest
3006,7.0,z,1024.0,5.0,1.0,0.8236936722192094,0.259989629761193,Climbing Down,chest
3007,7.0,z,2048.0,5.0,1.0,0.8321960441811801,0.25137748876859933,Climbing Down,chest
3008,7.0,z,4096.0,5.0,1.0,0.8344364518067541,0.24699773669333688,Climbing Down,chest
3009,7.0,z,1024.0,5.0,2.0,0.9831971780764424,0.029673389621062207,Climbing Down,chest
3010,7.0,z,2048.0,5.0,2.0,0.987698792084171,0.021589938498523045,Climbing Down,chest
3011,7.0,z,4096.0,5.0,2.0,0.9891401543861859,0.01912186167580672,Climbing Down,chest
3012,7.0,z,1024.0,5.0,3.0,0.9752709525060326,0.043619999412581066,Climbing Down,chest
3013,7.0,z,2048.0,5.0,3.0,0.9773226883906916,0.03926367978084993,Climbing Down,chest
3014,7.0,z,4096.0,5.0,3.0,0.9807948202842933,0.033051525553365095,Climbing Down,chest
3015,7.0,z,1024.0,6.0,1.0,0.7910702231081068,0.38271007470836527,Climbing Down,chest
3016,7.0,z,2048.0,6.0,1.0,0.8107554572425414,0.35529290284388804,Climbing Down,chest
3017,7.0,z,4096.0,6.0,1.0,0.8189986394742614,0.3378902725399424,Climbing Down,chest
3018,7.0,z,1024.0,6.0,2.0,0.9279602960205157,0.18440137140369486,Climbing Down,chest
3019,7.0,z,2048.0,6.0,2.0,0.9570310003652462,0.10830327805271417,Climbing Down,chest
3020,7.0,z,4096.0,6.0,2.0,0.9710094538054242,0.06910647465190314,Climbing Down,chest
3021,7.0,z,1024.0,6.0,3.0,0.9230481019602308,0.1958203128943282,Climbing Down,chest
3022,7.0,z,2048.0,6.0,3.0,0.9506625685402205,0.12273339134319801,Climbing Down,chest
3023,7.0,z,4096.0,6.0,3.0,0.9646695411758756,0.08349310540786481,Climbing Down,chest
3024,8.0,x,1024.0,3.0,1.0,0.7243829922023999,0.19965354318413284,Walking,chest
3025,8.0,x,2048.0,3.0,1.0,0.7257651979139894,0.19890956502382806,Walking,chest
3026,8.0,x,4096.0,3.0,1.0,0.7171189412518485,0.20318862546511407,Walking,chest
3027,8.0,x,1024.0,3.0,2.0,0.8550738976199243,0.12088910367968538,Walking,chest
3028,8.0,x,2048.0,3.0,2.0,0.8448522736454638,0.12823203552245427,Walking,chest
3029,8.0,x,4096.0,3.0,2.0,0.8385747910530902,0.13205185095402036,Walking,chest
3030,8.0,x,1024.0,3.0,3.0,0.9360307721612474,0.05776306171791828,Walking,chest
3031,8.0,x,2048.0,3.0,3.0,0.9318403591718728,0.06127401346966715,Walking,chest
3032,8.0,x,4096.0,3.0,3.0,0.9274908995341989,0.06481321186516686,Walking,chest
3033,8.0,x,1024.0,4.0,1.0,0.6244838269026974,0.2720963907932534,Walking,chest
3034,8.0,x,2048.0,4.0,1.0,0.6251046456381513,0.2699371267770359,Walking,chest
3035,8.0,x,4096.0,4.0,1.0,0.616048624849921,0.27032594834024976,Walking,chest
3036,8.0,x,1024.0,4.0,2.0,0.7815934440171678,0.22609912792533818,Walking,chest
3037,8.0,x,2048.0,4.0,2.0,0.7664642054736757,0.23709207708912192,Walking,chest
3038,8.0,x,4096.0,4.0,2.0,0.7556811007068033,0.24465170002811124,Walking,chest
3039,8.0,x,1024.0,4.0,3.0,0.860957738938451,0.16265855792579076,Walking,chest
3040,8.0,x,2048.0,4.0,3.0,0.8600199881478499,0.16321331996379085,Walking,chest
3041,8.0,x,4096.0,4.0,3.0,0.8481605244294931,0.17579808196252728,Walking,chest
3042,8.0,x,1024.0,5.0,1.0,0.569596273957303,0.340446685140867,Walking,chest
3043,8.0,x,2048.0,5.0,1.0,0.5692017643776991,0.33660946420468235,Walking,chest
3044,8.0,x,4096.0,5.0,1.0,0.5605755146807265,0.33398242217929336,Walking,chest
3045,8.0,x,1024.0,5.0,2.0,0.7301866336694963,0.33361736190695374,Walking,chest
3046,8.0,x,2048.0,5.0,2.0,0.7170493609750273,0.3379121553394206,Walking,chest
3047,8.0,x,4096.0,5.0,2.0,0.7054376993914243,0.3416123707487061,Walking,chest
3048,8.0,x,1024.0,5.0,3.0,0.8044459600613898,0.28567224326286844,Walking,chest
3049,8.0,x,2048.0,5.0,3.0,0.805922564913261,0.2810135351133083,Walking,chest
3050,8.0,x,4096.0,5.0,3.0,0.7902255833895048,0.2952982327687019,Walking,chest
3051,8.0,x,1024.0,6.0,1.0,0.530111796434973,0.4039857823975624,Walking,chest
3052,8.0,x,2048.0,6.0,1.0,0.5304018804352113,0.3982447815864451,Walking,chest
3053,8.0,x,4096.0,6.0,1.0,0.5232311392510169,0.3925735692389566,Walking,chest
3054,8.0,x,1024.0,6.0,2.0,0.6838660844028968,0.44197437615756113,Walking,chest
3055,8.0,x,2048.0,6.0,2.0,0.6771049606563022,0.4334873330844246,Walking,chest
3056,8.0,x,4096.0,6.0,2.0,0.6658006293635602,0.428704424780216,Walking,chest
3057,8.0,x,1024.0,6.0,3.0,0.7318039596311859,0.4254496415888131,Walking,chest
3058,8.0,x,2048.0,6.0,3.0,0.742332492769257,0.41100548929732467,Walking,chest
3059,8.0,x,4096.0,6.0,3.0,0.7295562765666923,0.414998338810063,Walking,chest
3060,8.0,y,1024.0,3.0,1.0,0.7919057626131432,0.16160120617166934,Walking,chest
3061,8.0,y,2048.0,3.0,1.0,0.7919029947322604,0.16191205013815926,Walking,chest
3062,8.0,y,4096.0,3.0,1.0,0.793826384645442,0.16040403879064138,Walking,chest
3063,8.0,y,1024.0,3.0,2.0,0.9010561838620506,0.08576435451330176,Walking,chest
3064,8.0,y,2048.0,3.0,2.0,0.8964101056065751,0.08950042951962826,Walking,chest
3065,8.0,y,4096.0,3.0,2.0,0.8910913016122284,0.09341949410399208,Walking,chest
3066,8.0,y,1024.0,3.0,3.0,0.9405824367551486,0.05399508982132799,Walking,chest
3067,8.0,y,2048.0,3.0,3.0,0.9343685938026792,0.0589630685177483,Walking,chest
3068,8.0,y,4096.0,3.0,3.0,0.9338715959630661,0.059261815702458774,Walking,chest
3069,8.0,y,1024.0,4.0,1.0,0.7108652809709326,0.24062299575374732,Walking,chest
3070,8.0,y,2048.0,4.0,1.0,0.7124980252059179,0.2376100693302678,Walking,chest
3071,8.0,y,4096.0,4.0,1.0,0.7136488678018915,0.23669316547623076,Walking,chest
3072,8.0,y,1024.0,4.0,2.0,0.8515853018728466,0.15556779970260237,Walking,chest
3073,8.0,y,2048.0,4.0,2.0,0.8436346862347862,0.1627999844553629,Walking,chest
3074,8.0,y,4096.0,4.0,2.0,0.8375591826336529,0.16713783644874217,Walking,chest
3075,8.0,y,1024.0,4.0,3.0,0.8973511941102377,0.12220975407388279,Walking,chest
3076,8.0,y,2048.0,4.0,3.0,0.8867528381568924,0.13438078055534633,Walking,chest
3077,8.0,y,4096.0,4.0,3.0,0.8867944437257138,0.134981459174664,Walking,chest
3078,8.0,y,1024.0,5.0,1.0,0.6612347353495168,0.32506641941356335,Walking,chest
3079,8.0,y,2048.0,5.0,1.0,0.6660773094750342,0.31425798323084697,Walking,chest
3080,8.0,y,4096.0,5.0,1.0,0.6689556993135651,0.3090784604673648,Walking,chest
3081,8.0,y,1024.0,5.0,2.0,0.8061199106883314,0.25794833353883817,Walking,chest
3082,8.0,y,2048.0,5.0,2.0,0.8004903089236071,0.2598300631887777,Walking,chest
3083,8.0,y,4096.0,5.0,2.0,0.7965386550281132,0.2622506546185716,Walking,chest
3084,8.0,y,1024.0,5.0,3.0,0.8477965474518091,0.24251268704378576,Walking,chest
3085,8.0,y,2048.0,5.0,3.0,0.8406675903467012,0.2490976326234402,Walking,chest
3086,8.0,y,4096.0,5.0,3.0,0.8434996281882665,0.24549307029190237,Walking,chest
3087,8.0,y,1024.0,6.0,1.0,0.6209793793965138,0.41701117836487833,Walking,chest
3088,8.0,y,2048.0,6.0,1.0,0.6307504705269686,0.39897283795704747,Walking,chest
3089,8.0,y,4096.0,6.0,1.0,0.6358523193704202,0.3888449616790818,Walking,chest
3090,8.0,y,1024.0,6.0,2.0,0.7511632579927219,0.4073173139707461,Walking,chest
3091,8.0,y,2048.0,6.0,2.0,0.7525289537083876,0.3957566091971498,Walking,chest
3092,8.0,y,4096.0,6.0,2.0,0.7546144042604767,0.3872618979049214,Walking,chest
3093,8.0,y,1024.0,6.0,3.0,0.7826773082312032,0.40330688831470296,Walking,chest
3094,8.0,y,2048.0,6.0,3.0,0.7872780252290866,0.3901000156691844,Walking,chest
3095,8.0,y,4096.0,6.0,3.0,0.7968103523559704,0.37345243276086093,Walking,chest
3096,8.0,z,1024.0,3.0,1.0,0.8169282910154444,0.14634542362179973,Walking,chest
3097,8.0,z,2048.0,3.0,1.0,0.8099283804329273,0.1507516186314934,Walking,chest
3098,8.0,z,4096.0,3.0,1.0,0.8005742667630854,0.15636913535987798,Walking,chest
3099,8.0,z,1024.0,3.0,2.0,0.9102103102985297,0.0805522270750128,Walking,chest
3100,8.0,z,2048.0,3.0,2.0,0.9060247778824848,0.08339171481359187,Walking,chest
3101,8.0,z,4096.0,3.0,2.0,0.8998579732158021,0.08766694660657257,Walking,chest
3102,8.0,z,1024.0,3.0,3.0,0.9474444287686103,0.049275048974397405,Walking,chest
3103,8.0,z,2048.0,3.0,3.0,0.9448718056022628,0.051118540874998675,Walking,chest
3104,8.0,z,4096.0,3.0,3.0,0.9395669259370479,0.05515326986382953,Walking,chest
3105,8.0,z,1024.0,4.0,1.0,0.7367733629121018,0.23505852239328448,Walking,chest
3106,8.0,z,2048.0,4.0,1.0,0.730149846458503,0.2358764907429296,Walking,chest
3107,8.0,z,4096.0,4.0,1.0,0.7192982904092574,0.23692901146720122,Walking,chest
3108,8.0,z,1024.0,4.0,2.0,0.857458750446945,0.1603867117570098,Walking,chest
3109,8.0,z,2048.0,4.0,2.0,0.8510029411807251,0.16531340737324668,Walking,chest
3110,8.0,z,4096.0,4.0,2.0,0.8461542471202266,0.16614142278175176,Walking,chest
3111,8.0,z,1024.0,4.0,3.0,0.9115611785019212,0.11198475264986771,Walking,chest
3112,8.0,z,2048.0,4.0,3.0,0.9071087043101574,0.11655676816933054,Walking,chest
3113,8.0,z,4096.0,4.0,3.0,0.9025758905327474,0.12057520529284853,Walking,chest
3114,8.0,z,1024.0,5.0,1.0,0.684748203533299,0.32469635307103173,Walking,chest
3115,8.0,z,2048.0,5.0,1.0,0.6817571782373085,0.31811495561983516,Walking,chest
3116,8.0,z,4096.0,5.0,1.0,0.6732902431370674,0.3117849442192399,Walking,chest
3117,8.0,z,1024.0,5.0,2.0,0.816831867835165,0.26087472159052916,Walking,chest
3118,8.0,z,2048.0,5.0,2.0,0.8131285817499189,0.26054729263747084,Walking,chest
3119,8.0,z,4096.0,5.0,2.0,0.8084925214939501,0.2594420299615028,Walking,chest
3120,8.0,z,1024.0,5.0,3.0,0.8570759990333404,0.22477249792258805,Walking,chest
3121,8.0,z,2048.0,5.0,3.0,0.8577151410384993,0.2197872172605055,Walking,chest
3122,8.0,z,4096.0,5.0,3.0,0.8536840432586906,0.22309979259455898,Walking,chest
3123,8.0,z,1024.0,6.0,1.0,0.641914514280113,0.4216800443531532,Walking,chest
3124,8.0,z,2048.0,6.0,1.0,0.6429108760294792,0.40969611688148655,Walking,chest
3125,8.0,z,4096.0,6.0,1.0,0.6390160812310899,0.3918752372314485,Walking,chest
3126,8.0,z,1024.0,6.0,2.0,0.7649510285097779,0.39810295803948126,Walking,chest
3127,8.0,z,2048.0,6.0,2.0,0.7691898393283724,0.3811423987181691,Walking,chest
3128,8.0,z,4096.0,6.0,2.0,0.7693235685096049,0.36907438696892303,Walking,chest
3129,8.0,z,1024.0,6.0,3.0,0.7760704046987237,0.40172411386553986,Walking,chest
3130,8.0,z,2048.0,6.0,3.0,0.7877916141463649,0.38002669997329064,Walking,chest
3131,8.0,z,4096.0,6.0,3.0,0.7870422837387818,0.3714153593776548,Walking,chest
3132,8.0,x,1024.0,3.0,1.0,0.7076199311928895,0.19003555729782412,Running,chest
3133,8.0,x,2048.0,3.0,1.0,0.728142919064528,0.1812786328541622,Running,chest
3134,8.0,x,4096.0,3.0,1.0,0.7195656037566465,0.18438978133066206,Running,chest
3135,8.0,x,1024.0,3.0,2.0,0.7786567040278533,0.15340855428462039,Running,chest
3136,8.0,x,2048.0,3.0,2.0,0.7993909577481955,0.14186184198887766,Running,chest
3137,8.0,x,4096.0,3.0,2.0,0.8074306423750706,0.13694420986727585,Running,chest
3138,8.0,x,1024.0,3.0,3.0,0.8232645825734569,0.1295784199328658,Running,chest
3139,8.0,x,2048.0,3.0,3.0,0.8362882888185129,0.1218360077513435,Running,chest
3140,8.0,x,4096.0,3.0,3.0,0.8305009551618522,0.12554363775198676,Running,chest
3141,8.0,x,1024.0,4.0,1.0,0.6292098041592753,0.25341990830890965,Running,chest
3142,8.0,x,2048.0,4.0,1.0,0.6547922390505675,0.24676200662991893,Running,chest
3143,8.0,x,4096.0,4.0,1.0,0.6500964399844305,0.2447846872432989,Running,chest
3144,8.0,x,1024.0,4.0,2.0,0.6942534808989543,0.25505325219044395,Running,chest
3145,8.0,x,2048.0,4.0,2.0,0.7163326411658164,0.24439835506253513,Running,chest
3146,8.0,x,4096.0,4.0,2.0,0.7179122932541483,0.24694814548493596,Running,chest
3147,8.0,x,1024.0,4.0,3.0,0.724118877505304,0.2631092219319817,Running,chest
3148,8.0,x,2048.0,4.0,3.0,0.7366340762531615,0.25813839551368034,Running,chest
3149,8.0,x,4096.0,4.0,3.0,0.7299627863813399,0.2616167740243223,Running,chest
3150,8.0,x,1024.0,5.0,1.0,0.5740519396633036,0.3248750855662504,Running,chest
3151,8.0,x,2048.0,5.0,1.0,0.6043618734950743,0.31922379105654214,Running,chest
3152,8.0,x,4096.0,5.0,1.0,0.6001318348724624,0.3171251456490371,Running,chest
3153,8.0,x,1024.0,5.0,2.0,0.6292954955060273,0.36632082093108476,Running,chest
3154,8.0,x,2048.0,5.0,2.0,0.6487826731068229,0.3617587703946817,Running,chest
3155,8.0,x,4096.0,5.0,2.0,0.6489564331319704,0.3628125839558421,Running,chest
3156,8.0,x,1024.0,5.0,3.0,0.642741876624259,0.38506617865112613,Running,chest
3157,8.0,x,2048.0,5.0,3.0,0.6527014505075034,0.3815796955415612,Running,chest
3158,8.0,x,4096.0,5.0,3.0,0.6485476792528108,0.38226539280207716,Running,chest
